# Created by Octave 6.4.0, Thu Apr 07 20:53:41 2022 GMT <unknown@himayaa91>
# name: br14
# type: matrix
# rows: 14
# columns: 14
 0 153.76698292022573 560.36670364709539 706.59555863758146 966.89507710278315 581.80527183824961 455.56224987261413 70.890439844649066 160.58375368616319 372.40726466951082 169.78231745200293 500.74976940477717 342.3901979192421 426.92355027798669
 153.76698292022573 0 459.39368178624062 664.48878925282611 997.54402593921361 598.77541552972582 507.96841742210546 197.05079280459944 311.91784805620347 479.22527331828417 316.9030381563025 496.4971916559233 417.11224833333523 379.24783578019799
 560.36670364709539 459.39368178624062 0 314.06449940124736 788.6366354737263 450.81078306702187 506.5428578528016 547.80611358475721 701.42299122098404 927.60020650115075 720.53374747812734 342.7436150372472 525.14277722390875 211.76087126605671
 706.59555863758146 664.48878925282611 314.06449940124736 0 491.44853824008374 265.11683230580235 410.90867278840074 664.44473335383304 804.73539245118627 1070.2948372172518 831.94212413841183 239.48644340465319 499.69168400105264 286.94475014660537
 966.89507710278315 997.54402593921361 788.6366354737263 491.44853824008374 0 400.83674907704642 514.46347607207463 902.17029982488896 990.22351262799555 1261.736986221747 1021.7565952553687 513.08191122412688 635.82554292705231 667.2252767426387
 581.80527183824961 598.77541552972582 450.81078306702187 265.11683230580235 400.83674907704642 0 168.45516953745673 522.199508966591 634.55982959418338 910.28893122639352 665.12394150675379 120.28346645465636 284.57168578246188 281.49642090503653
 455.56224987261413 507.96841742210546 506.5428578528016 410.90867278840074 514.46347607207463 168.45516953745673 0 389.40116411161614 482.01641259170805 757.07750888481087 513.30709560182436 185.35217570343832 124.94447862740829 299.72616422102334
 70.890439844649066 197.05079280459944 547.80611358475721 664.44473335383304 902.17029982488896 522.199508966591 389.40116411161614 0 154.64861611201948 406.87446553821627 175.57732494828872 448.56333478057041 273.82281572211281 393.09400938756158
 160.58375368616319 311.91784805620347 701.42299122098404 804.73539245118627 990.22351262799555 634.55982959418338 482.01641259170805 154.64861611201948 0 276.82715164225715 32.541757049297601 578.30825805812299 358.11238049749164 542.18692390909234
 372.40726466951082 479.22527331828417 927.60020650115075 1070.2948372172518 1261.736986221747 910.28893122639352 757.07750888481087 406.87446553821627 276.82715164225715 0 246.17159492229047 850.16215180159293 633.14387272885381 796.30590867438957
 169.78231745200293 316.9030381563025 720.53374747812734 831.94212413841183 1021.7565952553687 665.12394150675379 513.30709560182436 175.57732494828872 32.541757049297601 246.17159492229047 0 607.11977117348022 389.43627216610014 566.42961178932148
 500.74976940477717 496.4971916559233 342.7436150372472 239.48644340465319 513.08191122412688 120.28346645465636 185.35217570343832 448.56333478057041 578.30825805812299 850.16215180159293 607.11977117348022 0 261.35598372899966 162.2622518859929
 342.3901979192421 417.11224833333523 525.14277722390875 499.69168400105264 635.82554292705231 284.57168578246188 124.94447862740829 273.82281572211281 358.11238049749164 633.14387272885381 389.43627216610014 261.35598372899966 0 315.81839184922177
 426.92355027798669 379.24783578019799 211.76087126605671 286.94475014660537 667.2252767426387 281.49642090503653 299.72616422102334 393.09400938756158 542.18692390909234 796.30590867438957 566.42961178932148 162.2622518859929 315.81839184922177 0


